dataset,stack_id,group_id,path,stack_index,source_stack_file,source_stack_index,n_slices,best_focus_index,label_source,confidence,outer_split,inner_split
PBS,PBS_000055,PBS_000055,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos426_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,55,15,9,q1_revision_surrogate,,trainval,train
PBS,PBS_000056,PBS_000056,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos427_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,56,15,10,q1_revision_surrogate,,trainval,train
PBS,PBS_000057,PBS_000057,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos428_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,57,15,8,q1_revision_surrogate,,trainval,train
PBS,PBS_000058,PBS_000058,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos429_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,58,15,9,q1_revision_surrogate,,trainval,train
PBS,PBS_000059,PBS_000059,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos430_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,59,15,7,q1_revision_surrogate,,trainval,train
PBS,PBS_000060,PBS_000060,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos432_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,60,15,7,q1_revision_surrogate,,trainval,train
PBS,PBS_000061,PBS_000061,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos433_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,61,15,4,q1_revision_surrogate,,trainval,train
PBS,PBS_000062,PBS_000062,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos434_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,62,15,6,q1_revision_surrogate,,trainval,train
PBS,PBS_000063,PBS_000063,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos435_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,63,15,3,q1_revision_surrogate,,trainval,train
PBS,PBS_000064,PBS_000064,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos445_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,64,15,6,q1_revision_surrogate,,trainval,val
PBS,PBS_000065,PBS_000065,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos446_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,65,15,4,q1_revision_surrogate,,trainval,train
PBS,PBS_000066,PBS_000066,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos447_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,66,15,7,q1_revision_surrogate,,trainval,train
PBS,PBS_000067,PBS_000067,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos448_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,67,15,7,q1_revision_surrogate,,trainval,train
PBS,PBS_000068,PBS_000068,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos449_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,68,15,7,q1_revision_surrogate,,trainval,train
PBS,PBS_000069,PBS_000069,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos450_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,69,15,9,q1_revision_surrogate,,test,test
PBS,PBS_000070,PBS_000070,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos451_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,70,15,8,q1_revision_surrogate,,trainval,train
PBS,PBS_000071,PBS_000071,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos452_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,71,15,11,q1_revision_surrogate,,trainval,train
PBS,PBS_000072,PBS_000072,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos468_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,72,15,9,q1_revision_surrogate,,test,test
PBS,PBS_000073,PBS_000073,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos469_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,73,15,10,q1_revision_surrogate,,trainval,train
PBS,PBS_000074,PBS_000074,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos470_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,74,15,8,q1_revision_surrogate,,test,test
PBS,PBS_000075,PBS_000075,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos471_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,75,15,8,q1_revision_surrogate,,trainval,train
PBS,PBS_000076,PBS_000076,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos472_Cam01_RGB_MB,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/PBS_stacks.npy,76,15,8,q1_revision_surrogate,,trainval,val
TBF,TBF_000000,TBF_000000,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos000,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,0,14,4,q1_revision_surrogate,,trainval,train
TBF,TBF_000001,TBF_000001,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos000 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,1,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000002,TBF_000002,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos000 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,2,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000003,TBF_000003,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos000 (4),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,3,14,6,q1_revision_surrogate,,test,test
TBF,TBF_000004,TBF_000004,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos000 (5),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,4,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000005,TBF_000005,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos000 (6),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,5,14,6,q1_revision_surrogate,,trainval,val
TBF,TBF_000006,TBF_000006,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,6,14,4,q1_revision_surrogate,,trainval,train
TBF,TBF_000007,TBF_000007,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,7,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000008,TBF_000008,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,8,14,7,q1_revision_surrogate,,trainval,val
TBF,TBF_000009,TBF_000009,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001 (4),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,9,14,6,q1_revision_surrogate,,trainval,val
TBF,TBF_000010,TBF_000010,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001 (5),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,10,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000011,TBF_000011,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001 (6),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,11,14,6,q1_revision_surrogate,,test,test
TBF,TBF_000012,TBF_000012,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001 (7),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,12,14,6,q1_revision_surrogate,,trainval,val
TBF,TBF_000013,TBF_000013,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,13,14,5,q1_revision_surrogate,,trainval,train
TBF,TBF_000014,TBF_000014,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,14,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000015,TBF_000015,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,15,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000016,TBF_000016,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,16,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000017,TBF_000017,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (5),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,17,14,7,q1_revision_surrogate,,test,test
TBF,TBF_000018,TBF_000018,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (6),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,18,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000019,TBF_000019,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos003,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,19,14,5,q1_revision_surrogate,,trainval,train
TBF,TBF_000020,TBF_000020,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos003 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,20,14,5,q1_revision_surrogate,,trainval,train
TBF,TBF_000021,TBF_000021,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos003 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,21,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000022,TBF_000022,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos003 (4),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,22,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000023,TBF_000023,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos003 (5),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,23,14,5,q1_revision_surrogate,,trainval,train
TBF,TBF_000024,TBF_000024,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos004,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,24,14,6,q1_revision_surrogate,,test,test
TBF,TBF_000025,TBF_000025,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos004 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,25,14,5,q1_revision_surrogate,,trainval,train
TBF,TBF_000026,TBF_000026,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos004 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,26,14,6,q1_revision_surrogate,,test,test
TBF,TBF_000027,TBF_000027,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos004 (4),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,27,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000028,TBF_000028,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos004 (5),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,28,14,6,q1_revision_surrogate,,trainval,val
TBF,TBF_000029,TBF_000029,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos005,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,29,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000030,TBF_000030,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos005 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,30,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000031,TBF_000031,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos006,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,31,14,6,q1_revision_surrogate,,trainval,val
TBF,TBF_000032,TBF_000032,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos006 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,32,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000033,TBF_000033,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos007,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,33,14,7,q1_revision_surrogate,,test,test
TBF,TBF_000034,TBF_000034,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos007 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,34,14,9,q1_revision_surrogate,,trainval,train
TBF,TBF_000035,TBF_000035,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos007 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,35,14,5,q1_revision_surrogate,,trainval,val
TBF,TBF_000036,TBF_000036,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos008,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,36,14,6,q1_revision_surrogate,,trainval,val
TBF,TBF_000037,TBF_000037,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos008 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,37,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000038,TBF_000038,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos009,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,38,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000039,TBF_000039,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos009 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,39,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000040,TBF_000040,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos009 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,40,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000041,TBF_000041,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos010,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,41,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000042,TBF_000042,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos010 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,42,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000043,TBF_000043,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos011,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,43,14,5,q1_revision_surrogate,,trainval,val
TBF,TBF_000044,TBF_000044,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos011 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,44,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000045,TBF_000045,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos012,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,45,14,4,q1_revision_surrogate,,trainval,train
TBF,TBF_000046,TBF_000046,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos012 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,46,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000047,TBF_000047,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos013,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,47,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000048,TBF_000048,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos013 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,48,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000049,TBF_000049,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos014,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,49,14,4,q1_revision_surrogate,,trainval,train
TBF,TBF_000050,TBF_000050,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos014 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,50,14,7,q1_revision_surrogate,,trainval,train
TBF,TBF_000051,TBF_000051,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos015,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,51,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000052,TBF_000052,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos015 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,52,14,7,q1_revision_surrogate,,test,test
TBF,TBF_000053,TBF_000053,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos015 (3),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,53,14,7,q1_revision_surrogate,,test,test
TBF,TBF_000054,TBF_000054,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos016,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,54,14,6,q1_revision_surrogate,,test,test
TBF,TBF_000055,TBF_000055,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos017,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,55,14,4,q1_revision_surrogate,,trainval,train
TBF,TBF_000056,TBF_000056,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos017 (2),0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,56,14,6,q1_revision_surrogate,,trainval,train
TBF,TBF_000057,TBF_000057,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos018,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/TBF_stacks.npy,57,14,4,q1_revision_surrogate,,trainval,train
