stack_id,dataset,group_id,stack_index,n_slices,reference_focus_index,label_source,label_confidence,notes
BMA_000000,BMA,BMA_000000,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000088,TBF,TBF_000088,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000089,TBF,TBF_000089,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000090,TBF,TBF_000090,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000091,TBF,TBF_000091,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000092,TBF,TBF_000092,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000093,TBF,TBF_000093,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000094,TBF,TBF_000094,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000095,TBF,TBF_000095,0,14,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000096,TBF,TBF_000096,0,14,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000097,TBF,TBF_000097,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000098,TBF,TBF_000098,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000099,TBF,TBF_000099,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000100,TBF,TBF_000100,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000101,TBF,TBF_000101,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000102,TBF,TBF_000102,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000103,TBF,TBF_000103,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000104,TBF,TBF_000104,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000105,TBF,TBF_000105,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000106,TBF,TBF_000106,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000107,TBF,TBF_000107,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000108,TBF,TBF_000108,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000109,TBF,TBF_000109,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000110,TBF,TBF_000110,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000111,TBF,TBF_000111,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000112,TBF,TBF_000112,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000113,TBF,TBF_000113,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000114,TBF,TBF_000114,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000115,TBF,TBF_000115,0,14,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000116,TBF,TBF_000116,0,14,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000117,TBF,TBF_000117,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000118,TBF,TBF_000118,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000119,TBF,TBF_000119,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000120,TBF,TBF_000120,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000121,TBF,TBF_000121,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000122,TBF,TBF_000122,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000123,TBF,TBF_000123,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000124,TBF,TBF_000124,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000125,TBF,TBF_000125,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000126,TBF,TBF_000126,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000127,TBF,TBF_000127,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000128,TBF,TBF_000128,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000129,TBF,TBF_000129,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000130,TBF,TBF_000130,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000131,TBF,TBF_000131,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000132,TBF,TBF_000132,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000133,TBF,TBF_000133,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000134,TBF,TBF_000134,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000135,TBF,TBF_000135,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000136,TBF,TBF_000136,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000137,TBF,TBF_000137,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000138,TBF,TBF_000138,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000139,TBF,TBF_000139,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000140,TBF,TBF_000140,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000141,TBF,TBF_000141,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000142,TBF,TBF_000142,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000143,TBF,TBF_000143,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000144,TBF,TBF_000144,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000145,TBF,TBF_000145,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000146,TBF,TBF_000146,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000147,TBF,TBF_000147,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000148,TBF,TBF_000148,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000149,TBF,TBF_000149,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000150,TBF,TBF_000150,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000151,TBF,TBF_000151,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000152,TBF,TBF_000152,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000153,TBF,TBF_000153,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000154,TBF,TBF_000154,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000155,TBF,TBF_000155,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000156,TBF,TBF_000156,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000157,TBF,TBF_000157,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000158,TBF,TBF_000158,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000159,TBF,TBF_000159,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000160,TBF,TBF_000160,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000161,TBF,TBF_000161,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000162,TBF,TBF_000162,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000163,TBF,TBF_000163,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000164,TBF,TBF_000164,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000165,TBF,TBF_000165,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000166,TBF,TBF_000166,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000167,TBF,TBF_000167,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000168,TBF,TBF_000168,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000169,TBF,TBF_000169,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000170,TBF,TBF_000170,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000171,TBF,TBF_000171,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000172,TBF,TBF_000172,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000173,TBF,TBF_000173,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000174,TBF,TBF_000174,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000175,TBF,TBF_000175,0,14,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000176,TBF,TBF_000176,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000177,TBF,TBF_000177,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000178,TBF,TBF_000178,0,14,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000179,TBF,TBF_000179,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000180,TBF,TBF_000180,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBF_000181,TBF,TBF_000181,0,14,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000000,TBI,TBI_000000,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000001,TBI,TBI_000001,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000002,TBI,TBI_000002,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000003,TBI,TBI_000003,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000004,TBI,TBI_000004,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000005,TBI,TBI_000005,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000006,TBI,TBI_000006,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000007,TBI,TBI_000007,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000008,TBI,TBI_000008,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000009,TBI,TBI_000009,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000010,TBI,TBI_000010,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000011,TBI,TBI_000011,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000012,TBI,TBI_000012,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000013,TBI,TBI_000013,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000014,TBI,TBI_000014,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000015,TBI,TBI_000015,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000016,TBI,TBI_000016,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000017,TBI,TBI_000017,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000018,TBI,TBI_000018,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000019,TBI,TBI_000019,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000020,TBI,TBI_000020,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000021,TBI,TBI_000021,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000022,TBI,TBI_000022,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000023,TBI,TBI_000023,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000024,TBI,TBI_000024,0,10,3,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000025,TBI,TBI_000025,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000026,TBI,TBI_000026,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000027,TBI,TBI_000027,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000028,TBI,TBI_000028,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
TBI_000029,TBI,TBI_000029,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000000,WBC,WBC_000000,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000001,WBC,WBC_000001,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000002,WBC,WBC_000002,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000003,WBC,WBC_000003,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000004,WBC,WBC_000004,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000005,WBC,WBC_000005,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_000006,WBC,WBC_000006,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
