dataset,stack_id,group_id,stack_index,outer_split,inner_split,method,method_type,pipeline_json,focus_measure,predicted_focus_index,reference_focus_index,label_source,label_confidence,runtime_sec_per_stack,failure,failure_reason,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice,heldout_dataset,optimized_for_dataset,evaluation_dataset,selection_role,source_method,workflow_origin,selection_endpoint,train_datasets,evaluation_scope
TBF,TBF_000101,TBF_000101,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,12,6,q1_revision_surrogate,1.0,3.0320238030981272,0,,6.0,3.0,0.5398404032709336,6.0,1.8644454079186323,2.0,0.07286034333662993,0.3833950429934067,2.0,0.21657312879272336,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000102,TBF_000102,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,5,q1_revision_surrogate,1.0,2.9840628629317507,0,,6.0,5.0,0.6056448234264593,6.0,2.218050701422081,2.0,0.08700629878619714,0.4834158578063164,1.0,0.2131473473522679,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000104,TBF_000104,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,7,5,q1_revision_surrogate,1.0,2.801003039930947,0,,2.0,6.0,0.7270310153405155,4.0,1.4512215438337324,2.0,0.20942469535229488,0.3769459057206064,1.0,0.20007164570935337,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000106,TBF_000106,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,12,6,q1_revision_surrogate,1.0,2.778760700020939,0,,6.0,3.0,0.3300878511298785,6.0,0.9115681344982915,2.0,0.09768348398667769,0.26542359356303546,1.0,0.1984829071443528,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000109,TBF_000109,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,13,7,q1_revision_surrogate,1.0,2.8883009150158614,0,,6.0,2.0,0.0,2.0,1.4311408508052728,5.0,0.14466654754800393,0.4635354401096305,1.0,0.20630720821541867,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000113,TBF_000113,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,6,q1_revision_surrogate,1.0,2.8150134169263765,0,,5.0,2.0,0.9365250315306202,4.0,2.8749133155109394,3.0,0.14926296271083714,0.38650263423724124,1.0,0.2010723869233126,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000115,TBF_000115,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,13,8,q1_revision_surrogate,1.0,3.0031941999914125,0,,5.0,1.0,0.0,3.0,3.416495355685129,2.0,0.06998409888296393,0.43770398287455997,1.0,0.21451387142795802,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000134,TBF_000134,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,5,q1_revision_surrogate,1.0,2.762391417985782,0,,6.0,2.0,0.9090417840188831,5.0,4.419054394926249,2.0,0.10772995131693054,0.2425075222291821,1.0,0.19731367271327013,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000140,TBF_000140,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,6,q1_revision_surrogate,1.0,3.0190608259290457,0,,5.0,4.0,0.5820975880875328,8.0,2.262443511686394,2.0,0.05681869089667494,0.36404517834534666,1.0,0.2156472018520747,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000145,TBF_000145,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,5,q1_revision_surrogate,1.0,2.8119966640369967,0,,6.0,2.0,0.7704228450611478,5.0,2.540829834181428,2.0,0.14874955260644032,0.23722325847006648,1.0,0.20085690457407118,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000146,TBF_000146,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,10,5,q1_revision_surrogate,1.0,3.0189290959388018,0,,5.0,1.0,1.1293131732697343,5.0,5.855020458565765,2.0,0.15510553317220296,0.1777910638778483,1.0,0.21563779256705726,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000156,TBF_000156,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,5,q1_revision_surrogate,1.0,2.8148640419822186,0,,6.0,2.0,0.5609032560490738,8.0,1.9809280353603456,1.0,0.1275279560771361,0.28182012927563455,2.0,0.2010617172844442,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000166,TBF_000166,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,10,4,q1_revision_surrogate,1.0,2.773537074914202,0,,6.0,14.0,0.7226836263873301,4.0,1.3104681711797161,2.0,0.3127045296809623,0.616385705898606,1.0,0.19810979106530016,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000167,TBF_000167,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,9,4,q1_revision_surrogate,1.0,3.20035773597192,0,,5.0,2.0,1.1210451012909308,4.0,2.8130418532853603,3.0,0.2865899541642703,0.656324635219858,1.0,0.22859698114085145,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000170,TBF_000170,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,7,q1_revision_surrogate,1.0,3.0865092070307583,0,,4.0,1.0,1.930432959060508,2.0,10.533223804773018,3.0,0.5295606071691911,0.2806101367516481,1.0,0.2204649433593399,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000178,TBF_000178,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,12,6,q1_revision_surrogate,1.0,3.0667769979918376,0,,6.0,3.0,0.5690638725146974,3.0,2.0978171639289442,2.0,0.0789187400920457,0.27668452849080494,1.0,0.21905549985655984,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBF,TBF_000181,TBF_000181,0,test,test,TBF_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""gradient_morph"", ""params"": {""ksize"": 3}}]}",cfm4,11,5,q1_revision_surrogate,1.0,3.056020586984232,0,,6.0,2.0,0.6770814939673937,5.0,1.3446218722243803,3.0,0.21646914499013423,0.4029741722854538,1.0,0.218287184784588,,TBF,TBF,dataset_specific_gp_selected,TBF_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBF""]",dataset_outer_test_split
TBI,TBI_000002,TBI_000002,0,test,test,TBI_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""gaussian_blur"", ""params"": {""ksize"": 3, ""sigma"": 0.0}}, {""baseline"": false, ""category"": ""gp_step_3"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",cfm4,6,5,q1_revision_surrogate,1.0,5.242461877991445,0,,1.0,2.0,1.1326253073297756,3.0,4.454230611683274,2.0,0.360753521934781,0.01190799932219991,1.0,0.5242461877991446,,TBI,TBI,dataset_specific_gp_selected,TBI_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBI""]",dataset_outer_test_split
TBI,TBI_000006,TBI_000006,0,test,test,TBI_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""gaussian_blur"", ""params"": {""ksize"": 3, ""sigma"": 0.0}}, {""baseline"": false, ""category"": ""gp_step_3"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",cfm4,6,5,q1_revision_surrogate,1.0,5.231532563921064,0,,1.0,2.0,0.9908313793650014,9.0,3.8481012466003275,0.0,0.21020466588725636,0.02985413924168574,1.0,0.5231532563921064,,TBI,TBI,dataset_specific_gp_selected,TBI_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBI""]",dataset_outer_test_split
TBI,TBI_000012,TBI_000012,0,test,test,TBI_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""gaussian_blur"", ""params"": {""ksize"": 3, ""sigma"": 0.0}}, {""baseline"": false, ""category"": ""gp_step_3"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",cfm4,6,5,q1_revision_surrogate,1.0,5.33212369994726,0,,1.0,2.0,1.0572062152429484,5.0,3.8116567428622345,1.0,0.25135508154215136,0.009663330481218846,1.0,0.533212369994726,,TBI,TBI,dataset_specific_gp_selected,TBI_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBI""]",dataset_outer_test_split
TBI,TBI_000021,TBI_000021,0,test,test,TBI_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""gaussian_blur"", ""params"": {""ksize"": 3, ""sigma"": 0.0}}, {""baseline"": false, ""category"": ""gp_step_3"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",cfm4,6,5,q1_revision_surrogate,1.0,5.244767028954811,0,,1.0,2.0,0.8808567216810708,5.0,1.9786758431254556,2.0,0.384582530828404,0.016650829552893785,1.0,0.5244767028954811,,TBI,TBI,dataset_specific_gp_selected,TBI_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBI""]",dataset_outer_test_split
TBI,TBI_000023,TBI_000023,0,test,test,TBI_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""gaussian_blur"", ""params"": {""ksize"": 3, ""sigma"": 0.0}}, {""baseline"": false, ""category"": ""gp_step_3"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",cfm4,6,5,q1_revision_surrogate,1.0,5.306230484042317,0,,1.0,2.0,1.186433433071384,3.0,3.241625811733101,3.0,0.41976672122944275,0.01786730867837009,1.0,0.5306230484042317,,TBI,TBI,dataset_specific_gp_selected,TBI_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBI""]",dataset_outer_test_split
TBI,TBI_000029,TBI_000029,0,test,test,TBI_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""gaussian_blur"", ""params"": {""ksize"": 3, ""sigma"": 0.0}}, {""baseline"": false, ""category"": ""gp_step_3"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",cfm4,7,6,q1_revision_surrogate,1.0,5.275518281967379,0,,1.0,10.0,0.8888076613787557,3.0,1.0771138926479658,1.0,0.6329671325617138,0.05141313522591743,1.0,0.527551828196738,,TBI,TBI,dataset_specific_gp_selected,TBI_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""TBI""]",dataset_outer_test_split
WBC,WBC_000003,WBC_000003,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.037862565950490534,0,,4.0,2.0,0.0,4.0,1.847714649859195,1.0,0.01315088162058104,0.04287563926131043,1.0,0.0037862565950490534,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000004,WBC_000004,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.03447284596040845,0,,3.0,10.0,0.0,4.0,1.6589185631005083,1.0,0.03573838842922219,0.05069382212843946,1.0,0.003447284596040845,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000007,WBC_000007,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.029807194019667804,0,,3.0,10.0,0.0,4.0,1.6888207124502936,2.0,0.10414538165373041,0.039738967312096,1.0,0.0029807194019667803,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000015,WBC_000015,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.0253083260031417,0,,3.0,10.0,0.0,3.0,1.8625206294922025,2.0,0.10699556887719593,0.038452960232733334,1.0,0.00253083260031417,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000019,WBC_000019,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02667580102570355,0,,4.0,2.0,0.0,5.0,1.841027861678086,1.0,0.02566051994281,0.045063037773541086,1.0,0.002667580102570355,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000026,WBC_000026,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.03127864305861294,0,,3.0,10.0,0.0,3.0,1.9273189424106922,0.0,0.02780098706614493,0.03948324823569934,1.0,0.0031278643058612944,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000029,WBC_000029,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.031045182957313955,0,,3.0,10.0,0.0,4.0,1.9181059017244029,1.0,0.035243922526633664,0.024355241920009943,1.0,0.0031045182957313957,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000036,WBC_000036,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.028969725011847913,0,,3.0,10.0,0.0,4.0,1.5618368209086373,1.0,0.03516808588504167,0.030044057841707883,1.0,0.0028969725011847914,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_000037,WBC_000037,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027508100029081106,0,,4.0,10.0,0.0,4.0,1.2651493607694415,1.0,0.03020389922116988,0.024507310910349713,1.0,0.0027508100029081106,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
